student_id,5th_score,10th_score,hours_studied,mother_edu,female
3193,1.0975,88.107,15.83,12.1,0
3194,-0.5895,59.318,9.41,7.6,1
3195,0.1171,74.644,13.02,8.8,0
3196,-1.4746,38.891,4.51,6,0
3197,-1.3528,42.94,6.22,9.4,0
3198,0.2973,80.743,14.76,15.1,0
3199,0.3407,73.262,11.14,9.4,0
3200,-0.0373,68.094,9.81,10,1
3201,0.2767,70.606,12.2,11.7,0
3202,0.4615,72.028,9.64,9.8,1
3203,1.217,85.852,12.75,11.5,1
3204,0.5398,83.486,16.33,10.3,0
3205,0.0367,64.411,9.43,8.9,0
3206,-0.1885,66.43,13.48,14.3,1
3207,-1.8171,25.984,7.1,11.7,0
3208,-0.1098,74.019,9.06,14.5,1
3209,0.5852,72.624,3.6,12.1,1
3210,0.8269,71.232,13.6,13.2,1
3211,1.7761,97.874,14.54,11.6,0
3212,1.3956,97.149,16,10.3,0
3213,-0.6469,73.076,10.2,8.6,1
3214,-2.2527,29.046,9.5,11.4,0
3215,1.0954,70.192,16.96,10.8,0
3216,-1.088,57.274,8.42,12.8,0
3217,-0.2558,65.89,12.49,15.2,1
3218,1.4427,87.515,10.2,10.8,1
3219,0.7436,88.856,14.48,11.8,0
3220,0.9218,87.972,14.16,10.4,1
3221,-0.3666,60.938,14.1,8.3,1
3222,1.632,101.62,18.72,10.1,0
3223,-0.1966,61.657,10.67,13.3,1
3224,-0.3834,72.132,10.85,6,0
3225,-0.4374,52.274,7.44,6.5,0
3226,-2.4854,7.449,4.28,7.2,0
3227,0.9749,73.424,15.26,10.5,1
3228,-1.3323,35.522,8.31,12,1
3229,0.2926,84.21,13.07,12,1
3230,1.8289,86.058,18.3,6.2,0
3231,0.574,87.46,10.1,11.8,0
3232,1.0693,79.156,13.35,13.3,0
3233,-0.7638,48.745,8.64,12.4,1
3234,0.154,75.475,9.34,12.1,0
3235,-0.0641,71.006,11.76,7,1
3236,-0.2393,65.09,7.62,8.5,1
3237,-1.5454,17.399,8.81,7.7,0
3238,-0.1893,59.408,9.86,8.8,0
3239,-0.5751,61.192,10.64,9.6,0
3240,-2.1655,30.408,3.78,8.9,0
3241,-0.2826,72.876,11.23,10.7,1
3242,0.7619,81.673,10.09,11.7,0
3243,-0.7243,67.11,9.68,10.1,1
3244,-1.2539,51.653,9.87,13.3,0
3245,0.1296,76.873,12.86,10.3,0
3246,1.0547,89.368,14.53,10.2,1
3247,0.5471,72.976,13.24,10.9,1
3248,-1.9373,36.494,10.28,8.6,1
3249,0.0252,73.604,9.33,7.8,1
3250,-0.0949,68.666,15.8,9.2,0
3251,0.1658,64.899,16.93,11,0
3252,0.7068,87.963,16,8.4,1
3253,-0.3211,71.931,10.71,8.7,1
3254,-0.3049,60.546,7.56,12.5,1
3255,-0.0286,66.389,11.3,9.7,1
3256,-0.1814,61.319,9.77,12,1
3257,0.8614,73.14,10.1,10.1,0
3258,-1.3923,50.313,5.84,8.4,1
3259,-0.2136,62.726,9.98,8.9,1
3260,0.3769,80.672,14.05,9.7,0
3261,-1.527,59.722,6.71,8.1,0
3262,-1.6711,29.062,9.09,8.4,0
3263,0.0008,69.598,14.57,13.6,0
3264,-1.7376,30.176,8.37,9.5,1
3265,-1.6236,31.808,11.08,11.8,1
3266,-0.743,61.166,14.26,13.2,1
3267,0.8694,85.093,18.43,11.4,1
3268,-1.2793,61.11,11.73,12,1
3269,2.1548,95.426,16.34,12.8,0
3270,-0.6771,70.396,8.31,7,0
3271,-1.462,45.905,4.96,7.2,1
3272,1.2643,89.049,11.29,14,0
3273,2.257,86.186,16.9,6.9,0
3274,-0.4012,62.414,12.69,8.7,0
3275,1.6661,84.157,15.96,12.5,0
3276,-1.6591,45.738,9.21,8,1
3277,0.3201,73.463,14.4,6.9,1
3278,-2.4806,6.166,2.67,7.8,1
3279,0.9875,87.31,15.38,7.8,0
3280,1.2428,79.6,15.87,10.3,1
3281,0.4269,70.617,11.51,13.2,1
3282,-0.5751,62.511,7.31,9.9,1
3283,0.3226,81.987,13.57,8,0
3284,0.9365,77.55,11.33,9.4,1
3285,0.3472,83.584,10.21,7.5,1
3286,-0.414,68.293,9.31,9.4,1
3287,0.4447,79.125,14.99,9.5,0
3288,-0.1193,66.152,11.67,9.9,1
3289,-0.0412,65.258,13.52,8.1,1
3290,-0.1645,66.534,13.01,11.9,0
3291,0.9701,91.895,12.09,11.5,0
3292,1.2542,87.817,14.55,10.4,1
3293,0.6667,66.225,11.71,11.4,1
3294,-0.4528,74.845,13.67,11.4,1
3295,-0.5749,67.265,11.05,11.5,0
3296,0.8326,78.036,13.41,11.9,1
3297,1.3679,81.864,18.85,9.6,1
3298,0.3066,66.583,18.98,14.5,0
3299,-0.2248,70.141,11.48,11.3,0
3300,-1.446,32.869,5.85,10.9,0
3301,0.2455,74.435,13.66,9.3,0
3302,1.1492,79.875,16.58,11,0
3303,0.866,87.023,11.18,9.6,0
3304,0.4738,74.471,7.98,10.9,0
3305,-0.1405,60.798,12.49,10.2,1
3306,2.1891,83.063,19.75,9.5,0
3307,0.3232,73.638,12.11,8.5,0
3308,-0.4671,72.928,11.67,7,1
3309,0.8887,82.669,15.96,10.1,1
3310,1.2725,81.598,15.51,11.9,1
3311,-0.0613,62.209,9.06,11.6,0
3312,-0.4708,57.559,10.66,7.6,0
3313,0.3485,70.737,15.62,11.8,0
3314,0.9048,80.235,18.61,12.7,1
3315,0.5685,78.823,16.79,9.3,0
3316,1.5256,83.144,12.22,10.5,1
3317,-1.9541,25.18,6.7,8.7,0
3318,1.0466,69.607,16.02,12.5,0
3319,-2.93,-13.761,3.74,8.3,0
3320,0.3653,78.957,13.19,6.1,1
3321,0.9942,85.392,13.89,9.2,0
3322,-1.8385,34.615,3.82,11.4,1
3323,-0.424,65.751,9.58,11.9,1
3324,1.9995,88.01,13.5,10.9,1
3325,0.8031,68.012,12.91,11.4,0
3326,1.2388,80.843,14.19,12.3,1
3327,-1.0002,42.463,10.49,7.9,0
3328,-1.5472,45.958,8.85,8.2,0
3329,-0.3369,66.307,11.81,9.8,0
3330,0.0832,80.698,17.19,8.4,0
3331,0.5187,63.744,12.33,9.8,1
3332,0.8884,86.233,12.26,8.5,0
3333,-1.5408,27.194,5.02,10.7,1
3334,0.0892,69.284,14.89,11.6,0
3335,-0.2876,68.121,6.34,11.3,1
3336,-0.5745,61.669,8.71,10.4,1
3337,-2.0701,34.833,5.86,10.1,0
3338,-1.8203,35.763,3.08,10.1,0
3339,0.3175,78.583,13.04,8.3,0
3340,1.0627,85.288,14.89,12,0
3341,1.2509,78.911,13.1,11.8,0
3342,-0.2718,62.182,10.08,10.1,0
3343,0.4227,82.344,16.75,9,0
3344,-0.3349,60.618,9.76,8.4,1
3345,0.7432,85.925,10.53,14.5,0
3346,-1.3314,52.296,6.93,10.7,0
3347,-1.4306,38.052,13.31,10.5,0
3348,0.9153,66.75,11.52,8.5,1
3349,0.1728,77.37,13.01,8.8,1
3350,1.4987,94.057,15.35,13,1
3351,-1.4674,44.028,11.18,9.9,1
3352,-1.2773,47.689,6.88,9.8,1
3353,-0.2691,61.871,14.17,10.8,0
3354,-0.496,66.031,13.28,10.4,1
3355,0.3263,83.078,16.09,7.8,1
3356,0.1256,76.21,14.06,8.4,1
3357,0.7826,79.73,16.41,10.2,1
3358,0.5546,79.463,11.43,11.2,0
3359,0.8366,73.354,13.1,7.7,1
3360,-1.377,43.882,10.08,9.7,0
3361,0.1539,71.377,9.49,10.8,0
3362,-0.0019,71.737,15.26,8.8,0
3363,-0.25,63.003,10.57,10.1,1
3364,-1.0457,55.989,7.41,11.1,0
3365,-1.1596,60.872,8.83,14.3,1
3366,0.7758,85.282,15.96,12,1
3367,-0.02,53.946,9.53,6.5,0
3368,0.0451,76.647,12.71,10.6,1
3369,0.2186,76.075,10.91,9.3,0
3370,0.2438,76.649,10.75,7.1,1
3371,-1.7034,35.727,6.29,11.9,0
3372,-0.6457,52.615,13.3,9.1,1
3373,-0.5587,47.035,9.19,14.1,1
3374,-1.9254,35.763,6,9.7,1
3375,-0.1699,69.725,9.08,10.9,1
3376,0.3897,69.605,8.31,12,1
3377,-1.6438,39.46,7.17,9.3,1
3378,-1.2487,53.339,9.96,11.8,1
3379,-1.1671,43.118,8.26,13.1,0
3380,0.8534,73.438,13.47,9.9,0
3381,-0.6345,67.96,16.36,10,1
3382,-1.8076,47.685,14.47,5.5,1
3383,-0.4331,70.057,14.38,12.4,0
3384,0.0157,84.56,14.34,9.4,1
3385,2.0932,86.841,17.12,13.4,0
3386,0.1883,72.214,12.24,11,1
3387,1.5696,95.66,13.27,11.8,0
3388,-0.0851,64.386,9.45,6.4,0
3389,1.0569,65.613,18.01,5.7,1
3390,0.6923,70.311,19.79,10.3,1
3391,0.0054,86.132,11.73,9.9,1
3392,0.0966,73.831,9.58,14,0
3393,-0.6311,60.556,11.99,9.1,1
3394,-0.8344,65.002,9.97,9.9,0
3395,-0.2204,61.766,15.07,9.6,0
3396,-0.1059,71.452,9.16,7.8,1
3397,1.6055,74.808,18.48,13.4,0
3398,0.0457,79.034,8.51,7.3,0
3399,0.2852,69.924,10.78,9.1,1
3400,0.6937,82.223,10.48,7.6,0
3401,1.8343,90.321,19.25,14.6,0
3402,-0.8368,65.381,10.8,11.6,0
3403,0.086,79.112,12.71,8.8,0
3404,1.4137,100.046,14.21,11.7,0
3405,-0.7924,50.065,10.93,10.8,0
3406,0.945,72.066,15.75,9.4,1
3407,-1.5859,20.539,12.69,9.9,1
3408,0.097,75.003,16.61,12.6,0
3409,-1.3945,54.134,10.88,11.8,0
3410,-0.1388,68.889,11.59,8.7,1
3411,-0.8609,54.64,10.26,9.4,1
3412,0.7447,88.793,15.29,9.7,0
3413,-0.1787,62.764,9.49,10.8,0
3414,0.5671,76.599,15.06,11.7,1
3415,-0.2585,56.944,14.58,6.3,1
3416,0.3118,81.919,10.97,11.1,1
3417,0.6054,76.171,17.54,12.1,0
3418,0.5459,80.122,15.29,11,0
3419,1.4737,77.189,15.54,12.5,0
3420,-1.2303,56.445,7.64,9.7,1
3421,0.8001,76.105,11.35,11.1,0
3422,0.4932,90.516,13.23,9.8,1
3423,0.88,81.6,15.33,13.8,0
3424,-0.1609,57.447,6.56,7.9,1
3425,0.6589,82.792,14.81,10.5,1
3426,1.1727,90.086,18.08,13,0
3427,0.7618,73.068,11.61,12.6,1
3428,-0.1164,68.023,11.37,14.6,1
3429,0.2673,75.298,8.57,9.6,0
3430,-0.1475,67.711,8.54,9.4,1
3431,0.3691,70.008,12.81,8.3,0
3432,0.6415,82.565,8.77,11.6,0
3433,0.3771,70.033,15.55,8.5,0
3434,-0.8008,67.528,4.03,7.3,1
3435,-1.0023,51.646,8.03,9.4,0
3436,-0.8437,42.547,12.24,12.1,0
3437,0.6932,85.471,16.73,11.9,1
3438,-0.1298,62.771,8.61,6.2,1
3439,-1.6149,31.373,7.71,9.9,1
3440,0.3019,71.508,7.71,6.1,1
3441,-0.1618,66.508,10.62,11.4,0
3442,-0.5447,53.491,14.2,11,0
3443,-2.0208,26.918,11.48,7.2,1
3444,-0.8897,50.893,12.77,8.6,1
3445,0.9343,73.704,12.23,11.1,1
3446,-0.928,51.082,8.74,9.8,0
3447,1.1803,80.579,10.08,13.3,0
3448,-0.081,56.239,11.81,7.3,1
3449,-0.1751,57.186,9.39,8.2,0
3450,1.275,86.572,17.28,11.1,0
3451,-0.2462,68.775,14.84,10.9,0
3452,1.2159,96.036,19.62,7.1,0
3453,1.2437,80.813,14.57,10.7,1
3454,-0.9459,44.448,8.07,11.3,1
3455,-1.5633,39.693,9.78,10,0
3456,1.1599,71.375,16.78,6.7,0
3457,-2.1275,22.968,11.92,9.5,1
3458,-1.2395,55.617,4.5,11.7,1
3459,-3.0801,-19.998,5.61,7.8,0
3460,0.2253,78.627,13.58,10,1
3461,1.5221,88.298,20.38,10.1,1
3462,-0.034,65.266,15.51,6.7,0
3463,0.3527,81.049,10.45,9,0
3464,-0.7799,64.847,8.87,13.1,0
3465,0.9831,94.455,14.69,11.5,1
3466,1.2361,80.041,14.39,8.9,1
3467,-0.5735,70.956,16.19,9,1
3468,0.4799,83.843,16.15,4.6,0
3469,0.8945,68.791,13.72,9.8,1
3470,0.1927,74.571,12.17,10.4,0
3471,-0.0266,66.263,6.26,9.8,1
3472,-1.5547,51.353,6.6,7.3,1
3473,-0.1702,70.186,7.57,12,0
3474,-0.2714,71.535,13.13,9.1,1
3475,0.9797,87.434,20.59,12.9,1
3476,1.5104,87.529,9.29,9.2,0
3477,0.391,86.979,18.04,9.8,0
3478,0.3059,78.36,12.57,12,0
3479,1.0116,78.647,18.91,11,0
3480,-0.4034,58.997,9.81,12.8,1
3481,0.257,77.533,12.89,10,1
3482,-0.6816,58.269,12.09,11.1,0
3483,-0.1547,58.008,14.1,9.4,1
3484,0.9662,77.079,11.76,9.6,0
3485,-0.9236,53.624,9.18,13.1,1
3486,-1.438,45.53,8.19,10,1
3487,1.473,70.178,11.39,15.5,1
3488,-0.5399,56.7,12.65,9.1,1
3489,0.6372,70.168,11.57,8.9,0
3490,0.5359,79.744,13.19,11.7,0
3491,-0.8158,46.871,8.41,12.2,1
3492,0.2651,71.211,12.51,10.5,0
3493,-0.2503,53.9,8.76,9.4,1
3494,0.2792,74.583,10.75,11.5,0
3495,0.5353,88.655,15.58,8.6,0
3496,-0.5412,61.639,10.9,9.7,0
3497,1.7639,84.612,16.91,7.5,1
3498,-0.4385,63.48,10,9.3,0
3499,-0.7712,58.541,12.71,10.5,1
3500,0.1311,71.115,13.75,11.5,1
3501,-0.7822,66.177,9.16,9.8,1
3502,1.9633,96.832,20.69,11.3,0
3503,-0.7512,61.897,8.72,12,0
3504,-1.0881,59.907,8.2,8.8,1
3505,-1.3034,52.825,7.67,10.1,1
3506,-1.4175,45.233,9.24,10.5,1
3507,-1.1893,46.812,10.73,10.7,1
3508,0.2218,68.688,15.3,6.5,1
3509,-0.8763,51.107,9.7,8.3,1
3510,-1.3381,37.302,11.34,7.9,1
3511,-0.4028,53.968,10.89,11.8,1
3512,-1.6475,25.252,11.4,9.7,0
3513,-1.6145,35.985,9.05,11,1
3514,-0.9252,54.129,13.88,7.6,0
3515,0.3156,82.297,13.68,9,0
3516,-0.3846,76.843,14.55,8.4,0
3517,0.1742,79.526,14.08,11.5,0
3518,0.1623,75.014,9.39,11.8,1
3519,0.1797,69.734,6.6,9.4,1
3520,-0.1136,65.506,12.6,10.3,0
3521,-0.6504,56.574,10.39,7,0
3522,-1.022,67.019,8.95,8.7,0
3523,1.3531,86.903,18.05,13.9,1
3524,0.7568,78.993,12.08,9.7,1
3525,-1.0464,51.134,12.09,11.9,0
3526,0.8986,89.986,16.22,13.1,1
3527,0.5506,80.911,15.77,9.9,0
3528,0.1094,75.315,13.51,9.7,0
3529,-0.6603,55.019,18.9,10,0
3530,1.1378,74.442,12.63,12.1,0
3531,0.833,79.575,18.15,15.4,0
3532,-0.785,62.997,9.14,9.1,1
3533,-0.2015,65.953,9.2,9.3,0
3534,-0.146,64.982,11.67,12.4,1
3535,-0.4371,69.365,10.59,7.1,0
3536,-1.0304,51.979,9.27,8.8,1
3537,0.5794,82.179,12.93,11.9,1
3538,-0.669,50.558,6.32,12.5,1
3539,1.4325,88.421,15.21,10.8,0
3540,-1.2288,67.401,9.63,7,0
3541,0.2828,78.954,12.56,12.1,1
3542,0.3698,79.367,12.74,10.7,0
3543,-2.0471,7.94,9.03,12.1,0
3544,0.0968,61.735,12.73,5.8,1
3545,0.261,75.843,11.37,8.4,0
3546,0.4236,68.802,12.76,12.8,0
3547,-1.4769,34.304,9.14,10.1,1
3548,1.4781,89.484,17.65,13.7,1
3549,1.0589,81.734,13.42,7.2,0
3550,0.4633,71.881,14.59,10.1,1
3551,0.9216,83.183,17.08,9.5,0
3552,1.0029,74.43,13.3,12.8,0
3553,0.6693,70.4,12.89,9.3,1
3554,0.3289,81.727,10.61,8.6,0
3555,-0.6715,58.88,8.53,10.8,0
3556,-0.893,55.678,13.47,11,1
3557,1.8182,77.583,14.93,7.4,1
3558,0.0825,73.312,12.72,8.5,1
3559,-0.372,59.81,9.46,10,0
3560,1.504,84.32,14.55,6.6,1
3561,-0.2803,66.056,12.39,11.6,0
3562,-0.8768,60.156,11.45,10.6,1
3563,-1.9255,33.666,10.69,10.1,1
3564,0.6279,81.92,15.13,13,1
3565,-0.0785,76.932,8.38,9.1,1
3566,-0.1593,65.811,10.31,9.2,1
3567,-0.5983,63.335,7.85,13.9,1
3568,0.5412,66.748,11.73,11.1,0
3569,-2.0731,27.989,3.48,7.7,0
3570,1.1805,80.504,15.65,14.6,0
3571,1.2717,82.17,14.47,8.9,0
3572,-0.2568,62.488,8.87,12.7,1
3573,0.0827,70.961,6.33,10.2,1
3574,0.0222,71.635,14.13,10.8,1
3575,1.2123,91.137,18.65,10.1,1
3576,1.1171,79.958,12.18,13.2,0
3577,-0.5863,61.606,13.01,8.9,1
3578,1.169,89.062,9.85,8.4,0
3579,0.2574,76.09,12.75,8.4,0
3580,-0.4502,74.98,10.65,9.7,0
3581,0.58,74.94,12.14,9.9,1
3582,-0.4609,58.699,8.15,8.4,0
3583,-1.1089,52.986,9.23,11.1,1
3584,-0.0902,63.828,14.99,7.6,0
3585,0.4229,74.768,13.87,8.5,0
3586,-1.1277,46.739,11.01,10.7,0
3587,0.5299,77.356,13.72,10.8,1
3588,0.5934,65.795,10.87,9.9,0
3589,0.5146,73.772,15.3,11,0
3590,1.4539,86.973,16.09,8.8,1
3591,-0.3947,63.698,9.03,6.7,0
3592,-1.1317,53.739,13.5,9.7,1
3593,-0.1809,58.836,10.77,11.2,1
3594,0.2441,76.62,10.08,9.6,1
3595,-0.4218,60.098,13.43,11,1
3596,-0.3547,62.357,8.28,11.2,1
3597,0.4984,76.702,14.98,10.9,0
3598,2.8241,103.04,19.29,9.3,1
3599,1.1194,76.336,12.68,10.8,1
3600,1.7267,99.621,14.57,7.8,0
3601,0.0497,71.904,14.25,10.1,1
3602,0.3364,80.077,10.9,13.9,1
3603,0.4491,77.691,13.49,15.5,0
3604,0.8669,84.146,12.67,7.9,1
3605,-0.3199,63.78,12.3,11.6,1
3606,-1.0048,56.44,10.7,8.1,1
3607,-1.154,59.401,7.14,6.5,1
3608,-0.9779,44.405,12.19,9.1,0
3609,-0.3889,57.874,10.42,10,0
3610,-1.267,47.063,8.47,5.6,0
3611,-0.623,53.449,9.78,8.2,0
3612,0.9356,87.331,14.72,6.1,0
3613,0.3347,85.493,11.71,9.5,1
3614,-0.4994,49.381,11.4,10.3,1
3615,0.7076,73.433,13.76,11.3,0
3616,1.5435,74.673,12.97,11.3,1
3617,-0.5387,57.703,12.07,7.9,0
3618,0.6337,84.58,9.72,8.9,1
3619,-1.2706,47.928,9.61,10.2,0
3620,0.3474,77.38,8.95,11.2,0
3621,-0.5915,54.712,7.32,7.9,0
3622,-0.2178,66.256,13.27,9.8,1
3623,-1.6117,55.696,7.6,9.8,1
3624,1.3768,82.326,12.14,10.7,1
3625,0.1231,73.018,9.73,10.9,0
3626,0.8778,78.195,13.96,10,1
3627,-0.7043,61.572,8.8,7.4,1
3628,-0.6487,53.26,9.34,7,1
3629,0.0986,88.494,10.01,11,1
3630,-0.4746,56.026,11.85,9.1,0
3631,-0.554,63.674,9.37,11,0
3632,0.7767,84.888,12.17,12.8,0
3633,-1.3394,53.531,4.87,6,1
3634,-0.2346,79.036,12.57,9.7,1
3635,-0.4203,67.618,14.83,6.7,0
3636,-0.9062,55.724,11.38,7.8,1
3637,2.1571,109.272,14.63,12.6,1
3638,-0.3611,58.238,6.32,8.9,0
3639,-0.0256,65.919,9.27,11.4,0
3640,0.5743,62.166,8.71,13.5,0
3641,-0.0531,70.153,15.34,7.8,1
3642,0.7736,76.091,11.01,13,0
3643,0.6162,88.745,14.98,12.7,1
3644,-0.2645,58.359,12,7.1,1
3645,-1.6624,43.516,7.73,8,1
3646,-1.6101,27.907,8.52,7.2,1
3647,0.594,78.516,15.33,8.9,1
3648,-1.6317,35.035,7.83,7.5,0
3649,-1.4585,56.686,10.76,8.5,1
3650,1.2166,82.72,9.3,10.1,1
3651,-0.7635,56.719,8.02,10.9,1
3652,1.0844,81.93,13.41,13.2,0
3653,-0.6903,61.1,12.48,13.2,0
3654,1.3682,94.77,10.2,11.2,0
3655,-1.7618,44.862,10.59,8.9,1
3656,-1.1822,46.147,8.73,11,0
3657,-2.4178,14.245,11.44,8.8,1
3658,-0.4039,72.744,16.3,8.4,1
3659,-0.5885,62.466,10.39,9.9,0
3660,0.989,69.796,14.7,8.8,0
3661,1.2502,87.965,14.49,9,1
3662,-0.0685,72.991,14.03,9.6,0
3663,-1.966,28.287,6.37,9.3,0
3664,-1.1874,49.503,9.21,11.8,0
3665,1.714,99.992,19.37,13.4,0
3666,-0.6353,46.837,10.81,11.7,0
3667,-0.2406,64.48,11.02,9.1,1
3668,-0.8431,52.806,10.61,11.1,0
3669,-0.607,72.306,7.74,12.6,0
3670,0.4855,67.531,12.4,11.8,0
3671,-0.6212,64.819,11.51,8.9,0
3672,1.9041,82.519,18.36,13,0
3673,0.25,75.875,14.28,8.4,0
3674,-0.7636,61.072,14.32,11.6,0
3675,-1.696,41.2,9.36,6.1,1
3676,1.3433,90.74,15.96,9.4,1
3677,-1.668,34.209,8.27,5.7,0
3678,0.1359,83.042,14.48,11.4,1
3679,0.9529,93.018,19.65,9.4,0
3680,0.4333,78.959,9.02,5.7,0
3681,-0.0081,67.081,11.98,13.4,0
3682,1.2929,92.848,14.85,15.6,0
3683,0.3835,82.387,15.35,9.1,0
3684,-0.7279,57.99,11.64,8.7,0
3685,-1.2381,55.293,13.38,9.2,1
3686,0.4451,80.597,12.46,11.6,1
3687,0.1407,73.282,13.71,9.1,0
3688,-1.656,35.828,5.34,11,0
3689,-0.5682,54.565,15.32,11.6,1
3690,0.6024,78.991,8.68,10,1
3691,-0.2605,63.338,13.44,9,0
3692,-0.4988,58.738,6.38,10,0
3693,0.294,67.817,16.51,5.6,1
3694,-0.468,65.432,12.93,8.8,0
3695,0.1065,70.083,13.12,11.4,1
3696,-1.4091,56.848,7.1,7.4,1
3697,-1.2988,45.165,10.99,10.1,1
3698,0.2134,73.583,13.76,11.5,0
3699,0.0534,73.224,16.94,10.1,1
3700,0.836,86.117,14.98,10.4,0
3701,-1.0975,57.514,5.97,11.1,0
3702,-0.9541,60.739,9.69,7.9,0
3703,-0.3065,67.582,13.01,9,0
3704,-0.0191,74.195,10.06,9.6,1
3705,0.2497,71.105,15.7,11,1
3706,0.6533,90.559,16.17,9.7,0
3707,-0.5201,58.811,8.92,8.4,1
3708,-0.8284,66.94,14.08,8.8,0
3709,0.9845,79.858,12.12,9.7,0
3710,-0.4701,59.088,19.07,10.6,0
3711,-1.2184,54.62,10.95,9,0
3712,-0.2918,60.596,10.7,7.9,1
3713,1.1364,87.851,13.88,9.2,0
3714,0.4689,76.66,15.3,13.8,0
3715,0.2773,76.055,13.64,13.3,0
3716,2.5742,106.148,19.49,14.9,1
3717,0.6141,79.815,15.17,8.7,0
3718,-0.7012,60.88,12.67,9.9,0
3719,0.5969,84.331,16.06,11.3,0
3720,-0.0336,67.345,13.59,9.5,0
3721,0.2025,72.91,10.24,10.6,1
3722,-0.3979,64.588,13.36,9.4,0
3723,0.0771,78.139,13.35,10.6,1
3724,0.8478,80.905,12.21,12,0
3725,-1.7755,45.577,8.97,7.3,0
3726,0.7377,82.477,14.55,9.3,0
3727,0.4214,59.707,10.91,11.8,0
3728,0.3783,76.4,15.74,12,0
3729,-0.4548,54.029,8.32,11.2,0
3730,0.3739,70.211,13.67,9.1,0
3731,0.5177,87.87,16.39,13.7,0
3732,0.7184,88.661,14.2,11.5,1
3733,-1.0663,56.144,10.63,6.1,1
3734,-1.6709,39.451,9.15,9.7,0
3735,0.2713,78.575,12.79,11,1
3736,-0.8934,59.276,13.7,9.7,0
3737,0.5586,73.617,12.27,12.6,1
3738,1.5553,87.443,16.02,11.5,0
3739,0.1652,62.258,13.3,10.4,1
3740,-0.6564,59.577,6.59,11.6,0
3741,1.2265,85.258,12.34,10.8,1
3742,-0.7605,59.231,12.36,10.8,0
3743,0.596,74.494,13.87,7,1
3744,0.8882,78.743,15.34,9.5,0
3745,0.3281,85.837,13.69,11.4,0
3746,1.1136,82.848,12.75,9.5,0
3747,1.0642,78.87,11.72,11,0
3748,-0.4519,66.916,7.71,12,0
3749,-0.1409,69.076,15.53,6.7,0
3750,-0.1454,62.535,15.04,11.1,0
3751,0.165,89.646,14.09,10.1,1
3752,-0.9561,47.197,11.6,9,1
3753,-0.6663,73.639,10.89,10.6,1
3754,0.2149,75.947,13.51,10,0
3755,-0.988,49.175,9.47,9.7,0
3756,0.5947,83.439,15.86,7.9,1
3757,0.1302,80.698,12.62,8.7,0
3758,-0.3509,73.425,8.14,15.8,0
3759,1.1557,87.09,16.56,14.7,1
3760,-1.585,45.532,6.96,9,0
3761,-0.1183,65.614,10.6,13.3,0
3762,1.2319,79.163,15.15,9,1
3763,0.1311,83.204,13.78,9.8,0
3764,-0.7498,55.387,7.87,10.5,1
3765,0.5848,88.971,12.83,10.2,0
3766,-1.2241,44.664,12.23,10.5,0
3767,0.0329,78.942,7.61,7,1
3768,1.1597,64.992,9.28,12.5,0
3769,0.1109,78.217,9.21,9.3,0
3770,0.3008,67.257,8.71,9,0
3771,0.9755,85.348,11.36,11.8,1
3772,0.4885,78.96,13.05,10.8,1
3773,3.2152,115.844,16.69,11.9,0
3774,-1.096,43.884,9.8,9.5,1
3775,1.2202,84.299,17.76,9.4,0
3776,1.0967,80.448,16.33,7.6,0
3777,1.3189,88.563,13.93,12.8,0
3778,1.4451,81.771,14.57,12.7,1
3779,-1.2307,47.118,11.7,8.2,1
3780,0.1705,81.815,8.66,10.5,0
3781,-0.5711,53.419,12.61,5,0
3782,-1.273,54.264,8.64,12.1,0
3783,-0.2102,72.745,9.58,13.6,0
3784,-0.1216,58.99,7.32,8.4,0
3785,-0.274,62.314,11.11,9.7,1
3786,1.6891,76.761,14.08,14.5,0
3787,-0.3433,81.686,10.69,10.6,1
3788,-0.0483,68.446,16.38,7,1
3789,0.1915,72.214,8.27,7,0
3790,-1.2137,45.913,13.02,12.6,0
3791,0.6098,77.19,13.97,15.1,0
3792,-1.1163,36.049,12.54,10.9,1
3793,0.0182,81.824,15.64,10.6,1
3794,0.8474,86.878,12.15,8.3,0
3795,0.7878,76.295,16.8,10.6,0
3796,-0.917,57.783,6.2,8.9,0
3797,-1.9807,31.742,7.95,10.6,1
3798,-0.1403,66.59,13.17,7.2,1
3799,-0.9808,53.812,8.42,9.4,1
3800,0.3605,71,16.82,6.4,0
3801,0.1512,76.708,14.07,6.3,0
3802,1.1368,81.393,20.68,14,1
3803,-0.4749,59.344,12.3,10.3,1
3804,0.2647,77.227,15.54,10.1,0
3805,-1.1205,49.94,10.57,5.9,0
3806,0.6533,88.744,15.23,11.4,1
3807,0.6216,81.196,9.52,8.1,1
3808,-0.5602,52.013,14.2,10.7,1
3809,-1.0576,62.106,5.14,13.6,0
3810,-1.885,25.742,7.5,10.1,0
3811,0.9621,82.061,11,10.6,1
3812,-1.0672,52.736,8.15,10,1
3813,0.1276,74.793,11.99,9.7,1
3814,-0.687,69.388,10.06,6.8,0
3815,0.6923,76.834,15.06,12.6,1
3816,2.8511,87.236,20.64,9.1,1
3817,1.8387,73.267,15.82,12.1,1
3818,0.488,76.213,9.82,10.9,0
3819,-0.1858,62.622,7.08,9.4,0
3820,-1.1167,44.414,8.1,9.2,0
3821,-0.2014,67.495,10.37,12.1,1
3822,1.4211,84.282,15.61,7.1,1
3823,0.1962,84.486,13.78,12.8,0
3824,0.0119,82.778,10.66,7.9,1
